eprew,rc,rg,rl,ro,ry
0.10733740031719208,-0.016499999910593033,0.5047987699508667,-0.3074377775192261,0.0,-0.0735236331820488
0.1268068253993988,-0.012000000104308128,0.5207995176315308,-0.308329701423645,0.0,-0.07366302609443665
0.14432324469089508,-0.0044999998062849045,0.5414555668830872,-0.31645798683166504,0.0,-0.07617434114217758
0.156433567404747,0.0,0.5534224510192871,-0.3193286657333374,0.0,-0.07766024768352509
0.1527090221643448,0.0,0.5455670952796936,-0.31438034772872925,0.0,-0.07847772538661957
0.19225826859474182,0.0,0.5513924360275269,-0.2844277024269104,0.0,-0.07470647990703583
0.20225638151168823,0.0,0.5514827370643616,-0.2763795256614685,0.0,-0.07284678518772125
0.21007642149925232,0.0,0.5504980087280273,-0.26933321356773376,0.0,-0.07108836621046066
0.250938355922699,0.0,0.5570691227912903,-0.24128763377666473,0.0,-0.0648430734872818
0.2575358748435974,0.0,0.5587834119796753,-0.23722989857196808,0.0,-0.06401760876178741
0.2623838782310486,0.0,0.5607191920280457,-0.23504844307899475,0.0,-0.06328684836626053
0.3003191351890564,0.0,0.5731452703475952,-0.21443089842796326,0.0,-0.05839519202709198
0.3349679708480835,0.0,0.5907611846923828,-0.20133252441883087,0.0,-0.05446067824959755
0.2949640452861786,0.0,0.5836450457572937,-0.22928103804588318,0.0,-0.05939995124936104
